Notes,Occurrence State,Occurrence State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Single Race 6,Single Race 6 Code,Year,Year Code,MCD - ICD Chapter,MCD - ICD Chapter Code,Deaths,Population,Crude Rate
,Pennsylvania,42,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,65,Not Applicable,Not Applicable
,Pennsylvania,42,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,1188,Not Applicable,Not Applicable
,Pennsylvania,42,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,421,Not Applicable,Not Applicable
,Pennsylvania,42,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,222,Not Applicable,Not Applicable
,Pennsylvania,42,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,82,Not Applicable,Not Applicable
,Pennsylvania,42,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,843,Not Applicable,Not Applicable
,Pennsylvania,42,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,322,Not Applicable,Not Applicable
,Pennsylvania,42,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,235,Not Applicable,Not Applicable
,Pennsylvania,42,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,111,Not Applicable,Not Applicable
,Pennsylvania,42,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,603,Not Applicable,Not Applicable
,Pennsylvania,42,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,239,Not Applicable,Not Applicable
,Pennsylvania,42,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,65,Not Applicable,Not Applicable
,Pennsylvania,42,65-74 years,65-74,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,Not Applicable,Not Applicable
,Pennsylvania,42,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,147,Not Applicable,Not Applicable
,Pennsylvania,42,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,51,Not Applicable,Not Applicable
,Pennsylvania,42,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,22,Not Applicable,Not Applicable
,Pennsylvania,42,75-84 years,75-84,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Rhode Island,44,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,Rhode Island,44,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Rhode Island,44,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,82,Not Applicable,Not Applicable
,Rhode Island,44,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,30,Not Applicable,Not Applicable
,Rhode Island,44,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,93,Not Applicable,Not Applicable
,Rhode Island,44,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,30,Not Applicable,Not Applicable
,Rhode Island,44,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,84,Not Applicable,Not Applicable
,Rhode Island,44,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,35,Not Applicable,Not Applicable
,Rhode Island,44,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Rhode Island,44,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,57,Not Applicable,Not Applicable
,Rhode Island,44,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,Not Applicable,Not Applicable
,Rhode Island,44,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,15,Not Applicable,Not Applicable
,South Carolina,45,15-24 years,15-24,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,22,Not Applicable,Not Applicable
,South Carolina,45,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,108,Not Applicable,Not Applicable
,South Carolina,45,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,44,Not Applicable,Not Applicable
,South Carolina,45,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,62,Not Applicable,Not Applicable
,South Carolina,45,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,25,Not Applicable,Not Applicable
,South Carolina,45,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,339,Not Applicable,Not Applicable
,South Carolina,45,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,150,Not Applicable,Not Applicable
,South Carolina,45,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,79,Not Applicable,Not Applicable
,South Carolina,45,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,36,Not Applicable,Not Applicable
,South Carolina,45,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,350,Not Applicable,Not Applicable
,South Carolina,45,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,136,Not Applicable,Not Applicable
,South Carolina,45,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,58,Not Applicable,Not Applicable
,South Carolina,45,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,26,Not Applicable,Not Applicable
,South Carolina,45,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,309,Not Applicable,Not Applicable
,South Carolina,45,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,132,Not Applicable,Not Applicable
,South Carolina,45,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,60,Not Applicable,Not Applicable
,South Carolina,45,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,31,Not Applicable,Not Applicable
,South Carolina,45,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,225,Not Applicable,Not Applicable
,South Carolina,45,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,83,Not Applicable,Not Applicable
,South Carolina,45,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,South Carolina,45,65-74 years,65-74,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,South Carolina,45,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,60,Not Applicable,Not Applicable
,South Carolina,45,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,33,Not Applicable,Not Applicable
,South Dakota,46,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,Not Applicable,Not Applicable
,South Dakota,46,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Tennessee,47,15-24 years,15-24,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,49,Not Applicable,Not Applicable
,Tennessee,47,15-24 years,15-24,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,18,Not Applicable,Not Applicable
,Tennessee,47,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,166,Not Applicable,Not Applicable
,Tennessee,47,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,88,Not Applicable,Not Applicable
,Tennessee,47,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,156,Not Applicable,Not Applicable
,Tennessee,47,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,74,Not Applicable,Not Applicable
,Tennessee,47,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,590,Not Applicable,Not Applicable
,Tennessee,47,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,265,Not Applicable,Not Applicable
,Tennessee,47,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,157,Not Applicable,Not Applicable
,Tennessee,47,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,80,Not Applicable,Not Applicable
,Tennessee,47,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,651,Not Applicable,Not Applicable
,Tennessee,47,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,290,Not Applicable,Not Applicable
,Tennessee,47,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,104,Not Applicable,Not Applicable
,Tennessee,47,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,36,Not Applicable,Not Applicable
,Tennessee,47,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,576,Not Applicable,Not Applicable
,Tennessee,47,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,246,Not Applicable,Not Applicable
,Tennessee,47,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,67,Not Applicable,Not Applicable
,Tennessee,47,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,31,Not Applicable,Not Applicable
,Tennessee,47,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,386,Not Applicable,Not Applicable
,Tennessee,47,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,188,Not Applicable,Not Applicable
,Tennessee,47,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,24,Not Applicable,Not Applicable
,Tennessee,47,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,90,Not Applicable,Not Applicable
,Tennessee,47,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,36,Not Applicable,Not Applicable
,Tennessee,47,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,18,Not Applicable,Not Applicable
,Texas,48,15-24 years,15-24,Asian,A,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,Texas,48,15-24 years,15-24,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,59,Not Applicable,Not Applicable
,Texas,48,15-24 years,15-24,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,26,Not Applicable,Not Applicable
,Texas,48,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,335,Not Applicable,Not Applicable
,Texas,48,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,169,Not Applicable,Not Applicable
,Texas,48,25-34 years,25-34,Asian,A,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,20,Not Applicable,Not Applicable
,Texas,48,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,126,Not Applicable,Not Applicable
,Texas,48,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,71,Not Applicable,Not Applicable
,Texas,48,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,844,Not Applicable,Not Applicable
,Texas,48,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,318,Not Applicable,Not Applicable
,Texas,48,35-44 years,35-44,Asian,A,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,Not Applicable,Not Applicable
,Texas,48,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,147,Not Applicable,Not Applicable
,Texas,48,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,65,Not Applicable,Not Applicable
,Texas,48,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,724,Not Applicable,Not Applicable
,Texas,48,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,318,Not Applicable,Not Applicable
,Texas,48,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,145,Not Applicable,Not Applicable
,Texas,48,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,55,Not Applicable,Not Applicable
,Texas,48,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,634,Not Applicable,Not Applicable
,Texas,48,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,257,Not Applicable,Not Applicable
,Texas,48,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,163,Not Applicable,Not Applicable
,Texas,48,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,72,Not Applicable,Not Applicable
,Texas,48,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,572,Not Applicable,Not Applicable
,Texas,48,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,231,Not Applicable,Not Applicable
,Texas,48,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,51,Not Applicable,Not Applicable
,Texas,48,65-74 years,65-74,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,35,Not Applicable,Not Applicable
,Texas,48,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,158,Not Applicable,Not Applicable
,Texas,48,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,76,Not Applicable,Not Applicable
,Texas,48,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,32,Not Applicable,Not Applicable
,Texas,48,75-84 years,75-84,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Texas,48,85+ years,85+,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,Utah,49,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,42,Not Applicable,Not Applicable
,Utah,49,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,22,Not Applicable,Not Applicable
,Utah,49,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,117,Not Applicable,Not Applicable
,Utah,49,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,46,Not Applicable,Not Applicable
,Utah,49,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,168,Not Applicable,Not Applicable
,Utah,49,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,55,Not Applicable,Not Applicable
,Utah,49,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,111,Not Applicable,Not Applicable
,Utah,49,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,51,Not Applicable,Not Applicable
,Utah,49,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,92,Not Applicable,Not Applicable
,Utah,49,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,29,Not Applicable,Not Applicable
,Utah,49,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,30,Not Applicable,Not Applicable
,Utah,49,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,20,Not Applicable,Not Applicable
,Utah,49,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Vermont,50,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,48,Not Applicable,Not Applicable
,Vermont,50,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,Vermont,50,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,38,Not Applicable,Not Applicable
,Vermont,50,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,24,Not Applicable,Not Applicable
,Vermont,50,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,49,Not Applicable,Not Applicable
,Vermont,50,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,Not Applicable,Not Applicable
,Vermont,50,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,27,Not Applicable,Not Applicable
,Virginia,51,15-24 years,15-24,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,34,Not Applicable,Not Applicable
,Virginia,51,15-24 years,15-24,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,Not Applicable,Not Applicable
,Virginia,51,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,129,Not Applicable,Not Applicable
,Virginia,51,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,35,Not Applicable,Not Applicable
,Virginia,51,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,135,Not Applicable,Not Applicable
,Virginia,51,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,29,Not Applicable,Not Applicable
,Virginia,51,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,394,Not Applicable,Not Applicable
,Virginia,51,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,91,Not Applicable,Not Applicable
,Virginia,51,25-34 years,25-34,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,Not Applicable,Not Applicable
,Virginia,51,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,136,Not Applicable,Not Applicable
,Virginia,51,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,33,Not Applicable,Not Applicable
,Virginia,51,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,439,Not Applicable,Not Applicable
,Virginia,51,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,82,Not Applicable,Not Applicable
,Virginia,51,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,118,Not Applicable,Not Applicable
,Virginia,51,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,29,Not Applicable,Not Applicable
,Virginia,51,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,330,Not Applicable,Not Applicable
,Virginia,51,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,55,Not Applicable,Not Applicable
,Virginia,51,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,100,Not Applicable,Not Applicable
,Virginia,51,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,35,Not Applicable,Not Applicable
,Virginia,51,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,220,Not Applicable,Not Applicable
,Virginia,51,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,45,Not Applicable,Not Applicable
,Virginia,51,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,25,Not Applicable,Not Applicable
,Virginia,51,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,45,Not Applicable,Not Applicable
,Virginia,51,75-84 years,75-84,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Washington,53,15-24 years,15-24,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Washington,53,15-24 years,15-24,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,Not Applicable,Not Applicable
,Washington,53,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,132,Not Applicable,Not Applicable
,Washington,53,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,48,Not Applicable,Not Applicable
,Washington,53,25-34 years,25-34,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,Washington,53,25-34 years,25-34,Asian,A,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Washington,53,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,24,Not Applicable,Not Applicable
,Washington,53,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,Not Applicable,Not Applicable
,Washington,53,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,273,Not Applicable,Not Applicable
,Washington,53,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,108,Not Applicable,Not Applicable
,Washington,53,25-34 years,25-34,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,Not Applicable,Not Applicable
,Washington,53,25-34 years,25-34,More than one race,M,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,Not Applicable,Not Applicable
,Washington,53,35-44 years,35-44,American Indian or Alaska Native,1002-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,Washington,53,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,22,Not Applicable,Not Applicable
,Washington,53,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,280,Not Applicable,Not Applicable
,Washington,53,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,112,Not Applicable,Not Applicable
,Washington,53,35-44 years,35-44,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,24,Not Applicable,Not Applicable
